H3122_vitro_vehicle_rep1	H3122_vitro_vehicle_rep2	H3122_vitro_crizotinib_48h_rep1	H3122_vitro_crizotinib_48h_rep2
SOS2	841.991115644959	682.001983715589	927.388500856994	890.38154862393
SOST	0	0	0	0
SOSTDC1	0.983634480893644	0	1.00693648301519	0
SOWAHA	18.6890551369792	20.5481228953047	18.1248566942735	28.7219854394816
SOWAHB	183.939647927111	191.782480356177	159.095964316401	164.125631082752
SOWAHC	173.119668637281	176.12676767404	200.380360120024	194.899186910768
SOWAHD	3.93453792357457	5.87089225580134	1.00693648301519	9.2320667484048
SOX1	40.3290137166394	29.3544612790067	70.4855538110636	69.7533932101696
SOX10	0	0.978482042633557	0	1.0257851942672
SOX11	1382.00644565557	1291.5962962763	1392.59315601001	1387.88736784352
SOX12	198.694165140516	221.136941635184	556.835875107403	532.382515824677
SOX13	2146.29043730993	2080.25282263894	1047.2139423358	1060.66189087229
SOX14	0	0	0	0
SOX15	14.7545172134047	5.87089225580134	6.04161889809117	4.1031407770688
SOX17	0	0	0	0
SOX18	14.7545172134047	7.82785634106846	17.1179202112583	11.2836371369392
SOX2	1604.30783833753	1665.37643656231	3489.03491364765	3437.40618598939
SOX2-OT	7.86907584714915	10.7633024689691	11.0763013131671	13.3352075254736
SOX21	507.55539214112	479.456200890443	1007.94341949821	968.341223388237
SOX3	3.93453792357457	4.89241021316779	12.0832377961823	17.4383483025424
SOX30	5.90180688536186	0.978482042633557	7.04855538110636	8.2062815541376
SOX4	4883.74519763694	4626.26309757146	6402.10215901061	6152.65959521467
SOX5	4.91817240446822	0.978482042633557	3.02080944904558	6.1547111656032
SOX6	11.8036137707237	8.80633838370201	88.6104105053371	98.4753786496512
SOX7	3.93453792357457	1.95696408526711	2.01387296603039	3.0773555828016
SOX8	8.85271032804279	5.87089225580134	9.06242834713675	5.128925971336
SOX9	628.542433291038	614.486722773874	155.06821838434	153.86777914008
SP1	2043.99245129699	1637.00045732594	1678.56311718633	1787.94359360773
SP100	671.822350450359	699.614660482993	735.063632601092	717.023850792773
SP110	273.450385688433	298.437023003235	261.803485583951	258.497868955334
SP140	0.983634480893644	0.978482042633557	1.00693648301519	0
SP140L	412.142847494437	397.263709309224	444.058989009701	386.721018238734
SP2	578.377074765462	533.272713235289	484.336448330309	500.583174802394
SP3	2118.74867184491	1942.28685462761	2282.72500699545	2479.32281454382
SP4	620.673357443889	568.498066770097	754.195425778381	828.834436967898
SP5	4.91817240446822	10.7633024689691	8.05549186412156	5.128925971336
SP6	19.6726896178729	35.2253535348081	14.0971107622127	6.1547111656032
SP7	0	0	0	0
SP8	377.715640663159	297.458540960601	576.974604767707	569.310782818296
SP9	0.983634480893644	0	1.00693648301519	2.0515703885344
SPA17	55.083530930044	60.6658866432806	57.3953795318661	64.6244672388336
SPACA1	0	0	0	0
SPACA3	0.983634480893644	0	1.00693648301519	0
SPACA4	0	2.93544612790067	0	0
SPACA5	0	0	0	0
SPACA5B	0	0	0	0
SPACA7	0	0	0	0
SPAG1	267.548578803071	261.25470538316	201.387296603039	220.543816767448
SPAG11A	0	0	0	0
SPAG11B	0	0	0	0
SPAG16	206.563240987665	244.620510658389	291.004643591391	260.549439343869
SPAG17	85.576199837747	77.300081368051	67.464744362018	60.5213264617648
SPAG4	113.117965302769	125.245701457095	58.4023160148813	64.6244672388336
SPAG5	3059.10323557923	3096.89566493521	2505.2579697418	2570.6176968336
SPAG5-AS1	740.676764112914	827.795808067989	759.230108193457	709.843354432903
SPAG6	16.7217861751919	21.5266049379383	18.1248566942735	20.515703885344
SPAG7	410.175578532649	490.219503359412	593.08558849595	439.036063146362
SPAG8	10.8199792898301	9.78482042633557	22.1526026263343	17.4383483025424
SPAG9	2368.59182999189	1876.72855777116	1387.55847359494	1449.43447949955
SPAM1	0	0	0	0
SPANXA1	0	0	0	0
SPANXA2	0	0	0	0
SPANXA2-OT1	0	0	0	0
SPANXB1	0	0	0	0
SPANXB2	0	0	0	0
SPANXC	0	2.93544612790067	0	0
SPANXD	0	0	0	0
SPANXE	0	0	0	0
SPANXF1	0	0	0	0
SPANXN1	0	0	0	0
SPANXN2	0	0	0	0
SPANXN3	0	0	0	0
SPANXN4	0	0	0	0
SPANXN5	0	0	0	0
SPARC	0	0	1.00693648301519	0
SPARCL1	4.91817240446822	2.93544612790067	4.02774593206078	2.0515703885344
SPAST	778.054874386872	682.980465758223	875.027803740204	911.923037703541
SPATA12	4.91817240446822	3.91392817053423	8.05549186412156	6.1547111656032
SPATA13	793.79302608117	672.217163289254	437.010433628594	485.196396888386
SPATA16	0	0	0	0
SPATA17	7.86907584714915	5.87089225580134	9.06242834713675	10.257851942672
SPATA18	6.88544136625551	3.91392817053423	5.03468241507597	7.1804963598704
SPATA19	0	0	0	0
SPATA2	139.676096286897	157.535608864003	134.929488724036	143.609927197408
SPATA20	720.020440014147	830.73125419589	1065.33879903008	1098.61594306017
SPATA21	0	0	0	0
SPATA22	0	0	0	0
SPATA24	73.7725860670233	83.1709736238524	101.700584784535	86.1659563184448
SPATA25	3.93453792357457	0.978482042633557	10.0693648301519	5.128925971336
SPATA2L	107.216158417407	136.987485968698	108.749140165641	97.449593455384
SPATA3	0	0	0	0
SPATA4	0.983634480893644	0.978482042633557	5.03468241507597	1.0257851942672
SPATA5	310.828495962391	309.200325472204	232.60232757651	229.775883515853
SPATA5L1	254.761330551454	279.845864193197	214.477470882236	214.389105601845
SPATA6	111.150696340982	130.138111670263	207.42891550113	199.002327687837
SPATA7	124.921579073493	120.353291243928	222.532962746358	182.589764579562
SPATA8	0	0	0	0
SPATA9	7.86907584714915	1.95696408526711	4.02774593206078	6.1547111656032
SPATC1	0	0	4.02774593206078	4.1031407770688
SPATS1	0	0.978482042633557	0	0
SPATS2	720.020440014147	629.163953413377	695.793109763499	721.126991569842
SPATS2L	3728.9583170678	3805.3166638019	3909.934363548	3649.7437212027
SPC24	168.201496232813	154.600162736102	153.05434541831	156.945134722882
SPC25	313.779399405072	332.683894495409	216.491343848267	194.899186910768
SPCS1	1094.78517723463	1309.2089730437	1003.91567356615	871.91741512712
SPCS2	526.244447278099	601.766456219638	413.850894519245	423.649285232354
SPCS3	3878.47075816364	3510.7935689692	2949.3169587515	2891.68846263924
SPDEF	634.4442401764	664.389306948185	186.283249357811	184.641334968096
SPDYA	137.70882732511	155.578644778736	167.151456180522	174.383483025424
SPDYC	0	0	0	0
SPDYE1	13.770882732511	6.8493742984349	11.0763013131671	9.2320667484048
SPDYE2	0	0	0	0
SPDYE2L	0	0	0	0
SPDYE3	53.1162619682568	60.6658866432806	57.3953795318661	58.4697560732304
SPDYE4	0	0	0	1.0257851942672
SPDYE5	1.96726896178729	0.978482042633557	5.03468241507597	3.0773555828016
SPDYE6	0	4.89241021316779	2.01387296603039	5.128925971336
SPDYE7P	0	0	1.00693648301519	0
SPDYE8P	0	0.978482042633557	0	0
SPECC1	464.2754749818	419.768796289796	368.538752783561	363.127958770589
SPECC1L	1495.12441095834	1366.93941355908	1369.43361690066	1534.57465062373
SPEF1	6.88544136625551	2.93544612790067	6.04161889809117	4.1031407770688
SPEF2	31.4763033885966	43.0532098758765	99.6867118185043	150.790423557278
SPEG	78.6907584714915	78.2785634106846	135.936425207051	129.248934477667
SPEM1	0	0	0	0
SPEN	2342.03369900777	1912.9323933486	1796.37468569911	2192.10296014901
SPERT	6.88544136625551	8.80633838370201	5.03468241507597	7.1804963598704
SPESP1	0	0	0	0
SPG11	1146.91780472199	1039.14792927684	1311.03130088578	1398.14521978619
SPG20	327.550282137583	348.339607177546	314.164182700741	283.116713617747
SPG20OS	1.96726896178729	0	3.02080944904558	2.0515703885344
SPG21	1331.84108712999	1477.50788437667	1216.37927148236	1123.23478772258
SPG7	487.882702523247	572.411994940631	491.385003711415	523.150449076272
SPHAR	34.4272068312775	39.1392817053423	81.5618551242308	72.8307487929712
SPHK1	516.408102469163	602.744938262271	157.08209135037	160.022490305683
SPHK2	185.906916888899	220.15845959255	149.026599486249	161.04827549995
SPHKAP	0	0	0	0
SPI1	0.983634480893644	0	0	0
SPIB	0	0	0	0
SPIC	0	0	0	0
SPICE1	547.884405857759	491.197985402046	433.989624179549	431.855566786491
SPIN1	1797.10019659269	1552.85100165946	1838.66601798575	1846.41334968096
SPIN2A	0	0	0	0
SPIN2B	19.6726896178729	12.7202665542362	23.1595391093495	16.4125631082752
SPIN3	66.8871447007678	76.3215993254175	127.88093334293	136.429430837538
SPIN4	263.614040879496	227.986315933619	277.914469312194	311.838699057229
SPINK1	0.983634480893644	0	0	0
SPINK13	0	0	0	0
SPINK14	0	0	1.00693648301519	1.0257851942672
SPINK2	7.86907584714915	9.78482042633557	3.02080944904558	4.1031407770688
SPINK4	0	0.978482042633557	1.00693648301519	0
SPINK5	129.839751477961	163.406501119804	86.5965375393067	89.2433119012464
SPINK6	0	0	0	0
SPINK7	0	0	0	0
SPINK8	0	0	0	0
SPINK9	0	0	0	0
SPINLW1	0.983634480893644	0.978482042633557	0	0
SPINLW1-WFDC6	0	0	0	0
SPINT1	4706.69099107609	5317.07141967075	5619.7125117078	5197.6535793519
SPINT2	8008.75194343605	8945.28283375598	8158.19938538911	7584.65572641168
SPINT3	0	0	0	0
SPINT4	0	0	0	0
SPIRE1	352.141144159924	363.995319859683	241.664755923647	229.775883515853
SPIRE2	270.499482245752	273.974971937396	379.615054096728	384.6694478502
SPN	0	0.978482042633557	0	0
SPNS1	593.131591978867	650.690558351316	625.307555952436	630.857894474328
SPNS2	750.51310892185	814.09705947112	415.864767485275	338.509114108176
SPNS3	10.8199792898301	4.89241021316779	3.02080944904558	1.0257851942672
SPO11	0	0	0	0
SPOCD1	13.770882732511	16.6341947247705	5.03468241507597	8.2062815541376
SPOCK1	170.1687651946	120.353291243928	74.5132997431244	69.7533932101696
SPOCK2	8.85271032804279	10.7633024689691	8.05549186412156	22.5672742738784
SPOCK3	73.7725860670233	71.4291891122497	571.939922352631	528.279375047608
SPON1	0.983634480893644	0.978482042633557	7.04855538110636	13.3352075254736
SPON2	5.90180688536186	12.7202665542362	9.06242834713675	8.2062815541376
SPOP	1246.26488729225	1427.60530020236	1190.19892292396	1082.2033799519
SPOPL	1120.35967373786	940.321242970849	934.437056238101	988.856927273581
SPP1	1.96726896178729	5.87089225580134	0	0
SPP2	1.96726896178729	0.978482042633557	0	2.0515703885344
SPPL2A	818.383888103511	786.69956227738	542.73876434519	622.65161292019
SPPL2B	508.539026622014	507.832180126816	958.603531830465	919.103534063411
SPPL2C	0	0	0	0
SPPL3	979.699942970069	971.632668335122	1054.26249771691	995.011638439184
SPR	639.362412580868	782.785634106846	869.993121325128	805.241377499752
SPRED1	2528.92425037756	2193.75673958444	1734.95156023518	1727.42226714597
SPRED2	2265.31020949806	1939.35140849971	1500.33535969264	1557.14192489761
SPRED3	13.770882732511	10.7633024689691	4.02774593206078	3.0773555828016
SPRN	53.1162619682568	81.2140095385852	91.6312199543827	82.062815541376
SPRNP1	0	0	0	0
SPRR1A	2.95090344268093	2.93544612790067	0	0
SPRR1B	18.6890551369792	11.7417845116027	4.02774593206078	4.1031407770688
SPRR2A	0	0	0	1.0257851942672
SPRR2B	0	0	0	0
SPRR2C	0	0	0	0
SPRR2D	3.93453792357457	2.93544612790067	0	1.0257851942672
SPRR2E	0	0	0	0
SPRR2F	0	0	0	0
SPRR2G	0	0	0	0
SPRR3	52.1326274873631	59.687404600647	6.04161889809117	4.1031407770688
SPRR4	0	0	1.00693648301519	0
SPRY1	799.694832966532	758.323583041007	359.476324436424	371.334240324726
SPRY2	897.074646575003	908.031335563941	512.530669854734	500.583174802394
SPRY3	0	0	0	0
SPRY4	1202.98497013293	1137.97461558283	170.172265629568	219.518031573181
SPRYD3	524.277178316312	570.455030855364	396.732974307987	392.875729404338
SPRYD4	239.023178857155	263.211669468427	211.456661433191	234.904809487189
SPRYD5	0	0	0	0
SPRYD7	263.614040879496	328.769966324875	205.4150425351	218.492246378914
SPSB1	592.147957497973	556.756282258494	370.552625749592	322.096550999901
SPSB2	104.265254974726	117.417845116027	96.6659023694587	77.9596747643072
SPSB3	368.862930335116	439.338437142467	721.973458321895	761.132614146263
SPSB4	1.96726896178729	1.95696408526711	4.02774593206078	5.128925971336
SPTA1	0.983634480893644	1.95696408526711	1.00693648301519	0
SPTAN1	4021.09775789322	3918.8205807474	3410.49386797246	3678.46570664218
SPTB	6793.9633595324	6482.44353244732	1329.15615758006	1381.73265667792
SPTBN1	7469.72024790633	6792.62233996215	4490.93671424777	5247.917053871
SPTBN2	2021.36885823644	1932.50203420128	1960.50533243058	2189.02560456621
SPTBN4	17.7054206560856	22.5050869805718	29.2011580074406	27.6962002452144
SPTBN5	27.541765465022	30.3329433216403	56.3884430488509	69.7533932101696
SPTLC1	1857.1018999272	1716.25750277926	1835.6452085367	1781.78888244213
SPTLC2	1505.94439024817	1185.92023567187	2195.12153297312	2206.46395286875
SPTLC3	26.5581309841284	17.612676767404	87.6034740223219	64.6244672388336
SPTSSA	4130.28118527241	4536.24274964917	4984.33559092521	4588.33717395719
SPTSSB	138.692461806004	142.858378224499	136.943361690066	139.506786420339
SPTY2D1	1155.77051505003	959.89088382352	903.22202526463	1013.47577193599
SPZ1	0	0	0	0
SQLE	3675.84205509955	3564.61008131405	1548.66831087737	1571.50291761735
SQRDL	235.088640933581	256.362295169992	174.200011561629	188.744475745165
SQSTM1	6971.01756609325	7465.81798529404	5384.08937468225	5070.45621526277
SRA1	721.004074495041	927.600976416612	562.877494005494	505.71210077373
SRBD1	476.079088752523	449.123257568803	409.823148587184	361.076388382054
SRC	387.551985472096	455.972631867238	390.691355409895	424.675070426621
SRCAP	2717.78207070914	2229.96057516188	2332.06489466319	2726.53704636222
SRCIN1	67.8707791816614	58.7089225580134	110.763013131671	106.681660203789
SRCRB4D	18.6890551369792	19.5696408526711	19.1317931772887	19.4899186910768
SRD5A1	923.632777559131	991.202309187794	1077.42203682626	1044.24932776401
SRD5A1P1	4.91817240446822	5.87089225580134	6.04161889809117	5.128925971336
SRD5A2	0	0	2.01387296603039	2.0515703885344
SRD5A3	1141.99963231752	1249.52156844305	1030.09602212454	1027.83676465573
SREBF1	7914.32303327026	8263.28085004039	4021.70431316269	4337.01980136172
SREBF2	6800.84880089865	6002.98733155687	4810.13557936358	5168.93159391242
SREK1	1342.66106641982	1318.0153114274	1349.29488724036	1488.41431688171
SREK1IP1	931.50185340628	783.764116149479	712.911029974758	754.977902980659
SRF	788.874853676702	841.494556664859	624.300619469421	624.703183308725
SRFBP1	339.353895908307	291.5876487048	254.754930202844	298.503491531755
SRG7	0	0	0	0
SRGAP1	187.874185850686	159.49257294927	359.476324436424	337.483328913909
SRGAP2	652.149660832486	603.723420304905	653.501777476861	708.817569238635
SRGAP2P2	187.874185850686	149.707752522934	133.922552241021	114.887941757926
SRGAP3	71.805317105236	64.5798148138148	154.061281901325	151.816208751546
SRGN	0.983634480893644	0	0	0
SRI	394.437426838351	475.542272719909	571.939922352631	559.052930875624
SRL	0	2.93544612790067	2.01387296603039	2.0515703885344
SRM	695.429577991806	828.774290110623	458.156099771914	465.706478197309
SRMS	15.7381516942983	14.6772306395034	14.0971107622127	11.2836371369392
SRP14	4877.84339075158	5401.22087533724	5117.25120668322	4686.81255260684
SRP19	538.048061048823	612.529758688607	584.023160148813	511.866811939333
SRP54	12039.6860461382	12329.8522192255	9805.54747160197	9160.2617848061
SRP68	3339.43906263392	3721.16720813542	2896.95626163471	2808.59986190359
SRP72	2474.82435392841	2360.09868683214	1632.24403896763	1674.08143704407
SRP9	4070.2794819379	4277.92349039391	3732.71354253733	3368.67857797349
SRPK1	2777.78377404365	2502.95706505664	1729.9168778201	1806.40772710454
SRPK2	389.519254433883	402.156119522392	485.343384813324	480.06747091705
SRPK3	14.7545172134047	20.5481228953047	22.1526026263343	21.5414890796112
SRPR	2356.78821622117	2368.90502521584	1806.44405052926	1700.75185209502
SRPRB	1658.40773478668	1811.17026091471	1587.93883371496	1391.99050862059
SRPX	2.95090344268093	1.95696408526711	2.01387296603039	0
SRPX2	838.056577721384	815.075541513753	525.620844133932	522.124663882005
SRR	588.213419574399	635.034845669179	476.280956466187	496.480034025325
SRRD	419.028288860692	439.338437142467	314.164182700741	323.122336194168
SRRM1	1805.95290692073	1751.48285631407	1593.98045261305	1708.95813364916
SRRM2	8457.28926672355	7429.6141497166	8979.85955552951	10999.4946381272
SRRM3	51.1489930064695	65.5582968564483	53.3676335998053	62.5728968502992
SRRM4	0	0	0	0
SRRM5	146.561537653153	167.320429290338	227.567645161434	209.260179630509
SRRT	2650.89492600837	2894.34988211006	2228.35043691263	2206.46395286875
SRSF1	7814.9759507	7672.27769628972	6818.9738629789	7027.65436592459
SRSF10	2519.08790556862	2487.3013523745	2535.46606423226	2654.73208276351
SRSF11	2754.1765465022	2676.14838660278	3045.98286112096	3149.1605464003
SRSF12	35.4108413121712	28.3759792363732	33.2289039395014	25.64462985668
SRSF2	6776.25793887631	7131.17712671337	6764.59929289608	6964.05568388002
SRSF3	6636.58184258941	7239.78863344569	6085.92410334384	5735.16502114792
SRSF4	1230.52673559795	1252.45701457095	1168.04632029763	1173.49826224168
SRSF5	3065.98867694549	3230.94770477601	4024.72512261173	3816.94670786825
SRSF6	3287.30643514656	3328.79590903936	4367.0835268369	4181.10045183311
SRSF7	3643.38211723006	3829.77871486774	3321.88345746713	3186.08881339392
SRSF8	769.202164058829	795.505900661082	912.284453611766	896.536259789533
SRSF9	2824.01459464565	3001.98290679975	2523.38282643608	2323.40346501521
SRXN1	1256.10123210118	1308.23049100107	794.472885098989	775.493606866003
SRY	0	0	0	0
SS18	1160.6886874545	1152.65184622233	1226.44863631251	1162.21462510474
SS18L1	693.462309030019	620.357615029675	759.230108193457	779.596747643072
SS18L2	247.875889185198	282.781310321098	228.574581644449	192.847616522234
SSB	1959.39988594014	2148.74656562329	1579.88334185084	1466.8728278021
SSBP1	1285.61026652799	1587.09787315163	1029.08908564153	986.805356885047
SSBP2	119.019772188131	112.525434902859	129.89480630896	162.074060694218
SSBP3	226.235930605538	250.491402914191	337.32372181009	328.251262165504
SSBP4	504.604488698439	577.304405153799	520.586161718856	473.912759751446
SSC5D	0.983634480893644	0	6.04161889809117	6.1547111656032
SSFA2	1513.81346609532	1290.61781423366	1015.99891136233	1042.19775737548
SSH1	1964.31805834461	1626.23715485697	717.945712389834	812.421873859623
SSH2	949.207274062366	787.678044320014	761.243981159487	883.201052264059
SSH3	1261.01940450565	1232.88737371828	1165.02551084858	1122.20900252832
SSNA1	829.203867393342	883.569284498102	786.417393234867	763.184184534797
SSPN	17.7054206560856	8.80633838370201	23.1595391093495	10.257851942672
SSPO	22.6235930605538	25.4405331084725	20.1387296603039	29.7477706337488
SSR1	3116.15403547106	3114.50834170261	2821.43602540858	2582.92711916481
SSR2	2322.36100938989	2587.10652072313	2962.4071330307	2635.24216407244
SSR3	2560.40055376615	2491.21528054504	2217.27413559946	2167.48411548659
SSR4	2533.84242278203	3179.08815651643	2856.67880231411	2650.62894198645
SSR4P1	21.6399585796602	16.6341947247705	20.1387296603039	30.773555828016
SSRP1	4337.82806074097	4734.87460430378	3780.03955723904	3606.66074304348
SSSCA1	398.371964761926	476.520754762542	330.275166428984	327.225476971237
SST	0	0	0	0
SSTR1	3.93453792357457	3.91392817053423	2.01387296603039	8.2062815541376
SSTR2	6.88544136625551	13.6987485968698	5.03468241507597	6.1547111656032
SSTR3	0	0	0	0
SSTR4	0	0	0	0
SSTR5	60.0017033345123	60.6658866432806	17.1179202112583	9.2320667484048
SSU72	1369.21919740395	1666.35491860495	1426.82899643253	1274.02521127986
SSX1	0	0	1.00693648301519	1.0257851942672
SSX2	0	0	0	0
SSX2B	0	0	0	0
SSX2IP	749.529474440956	737.775460145702	686.730681416363	652.399383553939
SSX3	0	0	0	0
SSX4	0	0	0	0
SSX4B	0	0	0	0
SSX5	0	0	0	1.0257851942672
SSX6	0	0	0	0
SSX7	0	0	0	0
SSX8	0	0	0	0
ST13	2759.09471890667	2876.73720534266	3926.04534727624	3585.11925396386
ST13P4	143.610634210472	127.202665542362	159.095964316401	201.053898076371
ST14	3284.35553170388	3618.42659365889	3132.57939866027	2957.33871507234
ST18	0.983634480893644	0.978482042633557	0	0
ST20	112.134330821875	132.09507575553	74.5132997431244	87.191741512712
ST20-MTHFS	1.96726896178729	0.978482042633557	0	3.0773555828016
ST3GAL1	543.949867934185	490.219503359412	95.6589658864435	103.604304620987
ST3GAL2	29.5090344268093	20.5481228953047	26.1803485583951	25.64462985668
ST3GAL3	59.0180688536186	86.106419751753	114.790759063732	105.655875009522
ST3GAL4	1403.64640423523	1517.62564812465	1103.60238538465	981.676430913711
ST3GAL5	651.166026351592	656.561450607117	573.953795318661	502.634745190928
ST3GAL6	27.541765465022	26.419015151106	22.1526026263343	23.5930594681456
ST5	425.913730226948	488.262539274145	338.330658293105	282.09092842348
ST6GAL1	450.504592249289	409.983975863461	664.578078790028	633.93525005713
ST6GAL2	12.7872482516174	24.4620510658389	6.04161889809117	16.4125631082752
ST6GALNAC1	815.432984660831	825.838843982722	1086.48446517339	989.882712467848
ST6GALNAC2	57.0507998918313	66.5367788990819	272.879786897118	275.936217257877
ST6GALNAC3	59.0180688536186	60.6658866432806	45.3121417356838	64.6244672388336
ST6GALNAC4	102.297986012939	120.353291243928	181.248566942735	162.074060694218
ST6GALNAC5	0.983634480893644	0.978482042633557	8.05549186412156	3.0773555828016
ST6GALNAC6	333.452089022945	381.607996627087	358.469387953409	367.231099547658
ST7	291.155806344519	324.856038154341	365.517943334516	356.973247604986
ST7-AS1	48.1980895637885	43.0532098758765	57.3953795318661	66.676037627368
ST7-AS2	53.1162619682568	74.3646352401503	66.4578078790028	47.1861189362912
ST7-OT3	0	0.978482042633557	0	0
ST7-OT4	4.91817240446822	2.93544612790067	4.02774593206078	4.1031407770688
ST7L	150.496075576727	187.868552185643	165.137583214492	175.409268219691
ST8SIA1	0.983634480893644	4.89241021316779	9.06242834713675	2.0515703885344
ST8SIA2	3.93453792357457	4.89241021316779	3.02080944904558	7.1804963598704
ST8SIA3	0	0	0	0
ST8SIA4	76.7234895097042	67.5152609417155	149.026599486249	144.635712391675
ST8SIA5	0	1.95696408526711	1.00693648301519	2.0515703885344
ST8SIA6	7.86907584714915	4.89241021316779	6.04161889809117	4.1031407770688
STAB1	87.5434687995343	75.3431172827839	53.3676335998053	67.7018228216352
STAB2	1.96726896178729	1.95696408526711	2.01387296603039	1.0257851942672
STAC	21.6399585796602	28.3759792363732	35.2427769055318	25.64462985668
STAC2	0	0	0	0
STAC3	6.88544136625551	9.78482042633557	15.1040472452279	14.3609927197408
STAG1	1392.8264249454	1190.81264588504	912.284453611766	1020.65626829586
STAG2	5762.13078907496	4925.67860261733	4836.31592792198	5156.62217158122
STAG3	49.1817240446822	45.0101739611436	150.033535969264	150.790423557278
STAG3L1	8.85271032804279	9.78482042633557	11.0763013131671	6.1547111656032
STAG3L2	61.9689722962995	60.6658866432806	73.5063632601092	86.1659563184448
STAG3L3	16.7217861751919	23.4835690232054	20.1387296603039	25.64462985668
STAG3L4	205.579606506772	266.147115596328	327.254356979938	258.497868955334
STAM	251.810427108773	252.448366999458	187.290185840826	222.595387155982
STAM2	824.285694988873	735.818496060435	700.827792178575	769.3388957004
STAMBP	1045.60345318994	984.352934889359	1013.9850383963	987.831142079314
STAMBPL1	140.659730767791	164.384983162438	63.4369984299573	72.8307487929712
STAP1	0	0.978482042633557	5.03468241507597	1.0257851942672
STAP2	941.338198215217	1124.27586698596	925.374627890964	869.865844738586
STAR	0.983634480893644	0.978482042633557	0	1.0257851942672
STARD10	1267.90484587191	1625.25867281434	1674.53537125427	1497.64638363011
STARD13	70.8216826243423	50.881066216945	43.2982687696534	51.28925971336
STARD3	392.470157876564	448.144775526169	447.079798458746	468.78383378011
STARD3NL	1400.69550079255	1483.37877663247	1077.42203682626	1002.19213479905
STARD4	749.529474440956	580.239851281699	319.198865115817	386.721018238734
STARD5	16.7217861751919	17.612676767404	31.215030973471	28.7219854394816
STARD6	0.983634480893644	0	0	0
STARD7	4667.34561184034	4675.18719970314	4639.96331373402	4334.96823097319
STARD8	2.95090344268093	2.93544612790067	3.02080944904558	9.2320667484048
STARD9	10.8199792898301	8.80633838370201	31.215030973471	20.515703885344
STAT1	2012.51614790839	1782.79428167834	1897.06833400063	1908.98624653126
STAT2	574.442536841888	640.90573792498	1089.50527462244	1093.48701708884
STAT3	1796.11656211179	1779.85883555044	1333.18390351212	1458.66654624796
STAT4	48.1980895637885	46.9671380464107	62.4300619469421	53.3408301018944
STAT5A	49.1817240446822	55.7734764301128	50.3468241507597	47.1861189362912
STAT5B	468.210012905374	445.209329398269	420.899449900351	439.036063146362
STAT6	3095.4977113723	3087.11084450887	3078.20482857745	3203.52716169647
STATH	0	2.93544612790067	3.02080944904558	0
STAU1	1990.87618932873	1882.59945002696	1557.73073922451	1582.78655475429
STAU2	886.254667285173	860.085715474897	858.916820011961	842.169644493371
STBD1	6.88544136625551	8.80633838370201	13.0901742791975	15.386777914008
STC1	14.7545172134047	15.6557126821369	4.02774593206078	1.0257851942672
STC2	2919.42713929233	2795.52319580407	1183.15036754285	1205.29760326396
STEAP1	255.744965032347	294.523094832701	61.4231254639269	53.3408301018944
STEAP1B	5.90180688536186	5.87089225580134	0	3.0773555828016
STEAP2	317.713937328647	234.835690232054	175.206948044644	176.435053413958
STEAP3	885.271032804279	905.09588943604	806.556122895171	796.009310751347
STEAP4	597.066129902442	520.552446681052	131.90867927499	120.016867729262
STH	0	0	0	0
STIL	994.454460183474	855.193305261729	604.161889809117	719.075421181307
STIM1	724.938612418615	701.571624568261	727.008140736971	691.379220936093
STIM2	666.90417804589	636.013327711812	517.56535226981	585.723345926571
STIP1	5048.01215594618	5481.45640283319	3756.88001812969	3599.48024668361
STK10	422.962826784267	426.618170588231	373.573435198637	348.766966050848
STK11	975.765405046494	1071.43783668375	1061.31105309802	1029.88833504427
STK11IP	461.324571539119	431.510580801399	505.482114473628	503.660530385195
STK16	430.831902631416	516.638518510518	521.593098201871	455.448626254637
STK17A	551.818943781334	545.992979789525	429.961878247488	439.036063146362
STK17B	963.961791275771	791.591972490548	590.064779046904	606.239049811915
STK19	116.06886874545	107.633024689691	172.186138595598	160.022490305683
STK24	3889.29073745347	4096.9043125067	3282.61293462953	3155.31525756591
STK25	1292.49570789425	1379.65968011332	1552.69605680943	1487.38853168744
STK3	648.215122908911	649.712076308682	449.093671424777	483.144826499851
STK31	53.1162619682568	47.9456200890443	67.464744362018	68.7276080159024
STK32A	62.9526067771932	63.6013327711812	74.5132997431244	87.191741512712
STK32B	1.96726896178729	0.978482042633557	0	0
STK32C	36.3944757930648	27.3974971937396	45.3121417356838	53.3408301018944
STK33	68.854413662555	77.300081368051	91.6312199543827	68.7276080159024
STK35	1184.29591499595	1100.79229796275	1044.19313288676	1097.5901578659
STK36	346.239337274563	330.726930410142	461.176909220959	445.190774311965
STK38	978.716308489175	1001.96561165676	1408.70413973826	1336.59810813016
STK38L	729.856784823084	628.185471370744	576.974604767707	588.800701509373
STK39	1937.75992736048	1944.24381871288	1065.33879903008	962.186512222634
STK4	663.953274603209	610.57279460334	430.968814730503	456.474411448904
STK40	1130.1960185468	1140.91006171073	712.911029974758	781.648318031607
STL	59.0180688536186	51.8595482595785	52.3606971167901	69.7533932101696
STMN1	3809.61634450108	4351.30964359143	5972.14028076312	5397.68169223401
STMN2	0	0	0	0
STMN3	618.706088482102	628.185471370744	459.163036254929	414.417218483949
STMN4	0	0	0	0
STOM	2602.69683644458	2306.28217448729	1837.65908150273	1868.98062395484
STOML1	106.232523936514	106.654542647058	80.5549186412156	80.0112451528416
