A375_vitro_vehicle_rep1	A375_vitro_vehicle_rep2	A375_vitro_vehicle_rep3	A375_vitro_vem_6h_rep1	A375_vitro_vem_6h_rep2	A375_vitro_vem_6h_rep3	A375_vitro_vem_48h_rep1	A375_vitro_vem_48h_rep2	A375_vitro_vem_48h_rep3
TPT1-AS1	193.122538338885	280.915653514639	232.406689191111	146.414643879654	192.525797401346	213.52167254476	547.504267348822	437.838065285648	481.462010071327
TPTE	128.048639550783	103.038560169462	82.8007637603957	115.952536763753	104.707012621785	100.480787079887	112.478218065619	86.741503499987	59.6306159262653
TPTE2	1.04957901271133	0	0	0	0	0	4.13522860535364	0	0
TPTE2P1	4.19831605084533	2.16923284567289	2.82275331001349	6.87854031649383	3.37764556844467	3.42548137772342	9.92454865284873	14.4569172499978	11.0427066530121
TPTE2P3	0	0	0	0	0.844411392111168	0	0	1.03263694642842	0
TPTE2P6	4.19831605084533	13.0153970740373	5.64550662002698	13.7570806329877	18.5770506264457	6.85096275544684	11.5786400949902	9.29373251785575	8.83416532240968
TPTEP1	0	2.16923284567289	0.940917770004496	0.982648616641976	2.5332341763335	1.14182712590781	4.13522860535364	3.09791083928525	2.20854133060242
TPX2	2899.98681212141	2452.3177320332	2198.92482850051	3395.05097049803	2892.10901798075	2633.0533523434	376.305803087181	489.469912607069	569.803663295424
TRA2A	702.168359503882	568.339005566297	715.097505203417	801.841271179852	1263.23944259831	947.716514503479	333.299425591503	460.556078107074	493.608987389641
TRA2B	3602.1551716253	3225.64924151559	3328.0261525059	3572.91037011022	3764.38598603159	3097.77699258788	1117.33876916655	1330.0363869998	1331.75042235326
TRABD	581.466773042079	590.031334023026	658.642439003147	475.601930454716	453.448917563697	530.94961354713	384.576260297888	495.66573428564	394.224627512532
TRADD	83.9663210169067	130.153970740373	153.369596510733	97.2822130475556	154.527284756344	168.990414634355	194.355744451621	233.375949892822	234.105381043856
TRAF1	955.116901567313	1959.90187606546	1529.93229402731	203.408263644889	196.747854361902	196.394265656143	74.4341148963655	48.5339364821356	44.1708266120484
TRAF2	371.550970499812	259.22332505791	319.912041801529	362.597339540889	230.524310046349	278.605818721505	253.075990647643	240.604408517821	274.963395660001
TRAF3	717.912044694552	722.354537609072	598.42370172286	610.224790934667	535.356822598481	552.644328939378	465.62674096282	493.600460392783	473.732115414219
TRAF3IP1	237.204856872761	235.361763755508	204.179156090976	255.488640326914	311.587803689021	264.903893210611	277.887362279765	229.245402107108	242.939546366266
TRAF3IP2	295.981281584596	393.715761489629	341.553150511632	285.950747442815	323.409563178577	340.264483520526	364.727162992191	430.60960666065	390.911815516628
TRAF3IP2-AS1	61.9251617499687	48.80773902764	57.3959839702743	81.559835181284	55.7311518793371	51.3822206658513	72.7800234542241	61.958216785705	73.9861345751811
TRAF3IP3	28.338633343206	18.4384791882196	20.7001909400989	37.3406474323951	27.0211645475574	21.6947153922483	28.9466002374755	20.6527389285683	16.5640599795181
TRAF4	1191.27217942736	1272.25506398715	1565.68716928748	608.259493701383	699.172632668047	1097.2958679974	607.878604986985	754.857607839172	728.818639098798
TRAF5	341.113179131183	352.500337421844	329.321219501574	279.072207126321	196.747854361902	219.230808174299	306.006916796169	301.529988357098	256.190794349881
TRAF6	189.973801300751	222.346366681471	172.187951910823	208.321506728099	229.679898654238	222.656289552022	239.01621338944	235.441223785679	277.171936990604
TRAF7	2529.48542063431	2689.84872863438	2730.54336855305	2479.2224597877	2505.36860039384	2686.71922726107	2594.44242699887	2950.24375594598	2750.73822726531
TRAFD1	579.367615016656	619.31597743961	602.187372802878	747.795597264544	812.323759210944	816.406395024081	855.165275587133	812.685276839164	834.828622967715
TRAIP	274.989701330369	161.60784700263	154.310514280737	230.922424910864	191.681386009235	215.805326796575	43.8334232167486	45.4360256428503	38.6494732855423
TRAK1	378.898023588791	621.485210285283	487.395404862329	617.103331251161	691.572930139047	767.307828610046	1244.70381021145	1236.06642487481	1396.90239160603
TRAK2	384.145918652348	316.707995468242	332.143972811587	349.822907524543	358.874841647246	366.526507416406	569.834501817732	480.176180089214	546.613979324099
TRAM1	2353.15614649881	2476.1792933356	2333.47606961115	2624.65445505072	2369.41836626394	2315.62541134103	3158.48760876911	3139.21631714239	3322.75043189134
TRAM1L1	61.9251617499687	94.3616287867707	65.8642439003147	78.6118893313581	161.282575893233	110.757231213057	114.959355228831	136.308076928551	123.678314513735
TRAM2	1107.30585841046	1158.37033958932	948.445112164532	1006.23218344138	924.630474361729	997.956908043423	1534.1698125862	1323.84056532123	1352.73156499398
TRANK1	86.0654790423293	135.577052854556	100.678201390481	123.813725696889	177.326392343345	173.557723137987	269.616905069057	271.583516910673	343.428176908676
TRAP1	2747.79785527827	2987.03362849157	3086.21028561475	2550.95580880257	2393.06188524305	2313.34175708922	1062.75375157589	1225.74005541053	1183.7781532029
TRAPPC1	971.910165770695	1223.44732495951	1575.09634698753	963.978292925778	1292.7938413222	1386.17813085208	1008.16873398522	1809.17993014259	1764.62452315133
TRAPPC10	649.689408868315	667.039100044413	566.432497542707	636.756303584	601.220911183152	565.204427324364	617.803153639834	571.048231374914	619.495843233979
TRAPPC11	645.49109281747	837.323878429735	676.519876633233	808.719811496346	901.831366774727	804.988123765003	755.092743337574	725.943773339177	747.591240408919
TRAPPC12	474.409713745523	579.185169794661	611.596550502923	438.261283022321	664.551765591489	695.372719677854	560.736998885953	704.25839746418	736.548533755907
TRAPPC2	133.296534614339	126.900121471864	143.960418810688	201.442966411605	177.326392343345	163.281279004816	196.836881614833	153.862905017834	209.81142640723
TRAPPC2L	466.013081643832	354.669570267517	578.664428552765	431.382742705827	475.403613758588	607.452030982953	371.343528760757	495.66573428564	467.106491422412
TRAPPC2P1	108.106638309267	84.6000809812427	126.082981180603	82.542483797926	88.6631961716726	107.331749835334	79.3963892227899	95.0025990714143	89.445923889398
TRAPPC3	647.590250842893	663.785250775904	888.226374884244	537.508793303161	774.325246565941	816.406395024081	671.561125509431	848.827569964158	810.534668331088
TRAPPC4	1145.09070286806	963.139383478763	1220.37034769583	1070.10434352311	1016.67131610185	1025.36075906521	633.517022340178	724.911136392748	672.500835168437
TRAPPC5	365.253496423544	377.446515147083	511.859266882446	276.124261276395	357.186018863024	440.745270600413	414.349906256435	457.458167267788	450.542431442894
TRAPPC6A	48.2806345847213	52.0615882961493	65.8642439003147	33.4100529658272	57.4199746635594	58.2331834212981	186.912332961985	193.103108982114	204.290073080724
TRAPPC6B	324.319914927802	330.808008965116	347.198657131659	379.302366023803	378.296303665803	345.973619150065	362.246025828979	343.868103160663	340.115364912773
TRAPPC8	491.202977948904	501.092787350437	450.699611832154	567.970900419062	509.180069443034	492.127491266264	628.554748013753	541.10175992849	599.618971258557
TRAPPC9	223.560329707514	394.800377912466	367.898848071758	278.089558509679	374.918658097359	334.555347890987	516.076529948134	680.507747696326	600.723241923858
TRAT1	0	0	0	0	0	0	0	0	0
TRDMT1	99.7100062075767	106.292409437972	51.7504773502473	137.570806329877	86.9743733874503	86.7788615689933	118.267538113114	78.4804079285596	87.2373825587956
TRDN	11.5453691398247	14.1000134968738	10.3500954700495	8.84383754977778	7.59970252900051	5.70913562953903	15.7138687003438	15.4895541964262	23.1896839713254
TREH	3.148737038134	4.33846569134578	0.940917770004496	6.87854031649383	1.68882278422234	1.14182712590781	4.96227432642437	3.09791083928525	3.31281199590363
TREM1	13.6445271652473	27.1154105709111	19.7592731700944	18.6703237161975	12.6661708816675	10.2764441331703	0	0	0
TREM2	0	0	0	0	0	1.14182712590781	0	1.03263694642842	0
TREML1	0	0	0	0	0	0	0	0	0
TREML2	0	0	0	0	0	0	0	0	0
TREML2P1	0	0	0	0	0	0	0	0	0
TREML3	0	0	0	0	0	1.14182712590781	0	0	0
TREML4	0	0	0	0	0	0	0	0	0
TRERF1	109.156217321979	176.79247692234	118.555639020567	144.44934664637	127.506120208786	114.182712590781	219.994161804814	208.59266317854	212.019967737832
TREX1	217.262855631246	160.523230579794	235.229442501124	388.14620357358	362.252487215691	452.163541859491	329.99124270722	501.86155596421	446.125348781689
TREX2	17.8428432160927	6.50769853701867	8.46825993004047	18.6703237161975	15.199405058001	14.8437526368015	7.44341148963655	7.22845862499891	5.52135332650605
TRH	0	0	0	0	0.844411392111168	0	0.827045721070728	0	0
TRHDE	344.261916169317	380.700364415592	296.389097551416	366.527934007457	324.253974570689	364.24285316459	516.076529948134	514.253199321351	555.448144646508
TRHR	0	0	0	0	0	0	0	1.03263694642842	0
TRIAP1	587.764247118347	457.70813043698	673.697123323219	548.317928086222	548.867404872259	777.584272743216	461.491512357466	451.262345589218	519.007212691569
TRIB1	564.673508838697	441.438884094433	496.804582562374	202.425615028247	267.67841129924	253.485621951533	107.515943739195	331.476459803522	257.295065015182
TRIB2	2133.79413284214	2319.99452844715	1750.10705220836	488.376362471062	448.38244921103	496.694799769896	637.652250945531	818.881098517734	580.846369948436
TRIB3	866.952264499561	943.616287867707	1198.72923898573	509.011983420543	591.932385869929	1613.40172890773	453.221055146759	516.318473214208	479.253468740725
TRIL	74.5201099025047	100.869327323789	53.6323128902563	29.4794584992593	40.5317468213361	22.8365425181561	26.4654630742633	33.0443822857093	13.2512479836145
TRIM10	0	0	0	0	0	0	0	0	0
TRIM11	879.547212652097	638.839073050666	741.443202763543	608.259493701383	530.290354245814	664.543387278343	552.466541675246	456.42553032136	382.077650194219
TRIM13	549.979402660739	446.861966208615	493.981829252361	549.300576702864	462.73744287692	429.326999341335	502.843798411003	413.054778571366	356.679424892291
TRIM14	415.633289033688	373.108049455737	284.157166541358	405.833878673136	281.188993573019	329.988039387356	231.572801899804	319.084816446381	283.797560982411
TRIM15	0	0	0	0	0	0	0	0	0
TRIM16	397.790445817595	380.700364415592	374.48527246179	447.105120572099	705.927923804936	895.19246671172	683.966811325492	751.759696999887	851.392682947233
TRIM16L	168.982221046525	190.892490419214	188.183554000899	188.668534395259	309.898980904799	472.716430125832	321.720785496513	358.32502041066	449.438160777592
TRIM17	5.24789506355667	3.25384926850933	5.64550662002698	10.8091347830617	5.06646835266701	4.56730850363122	15.7138687003438	6.1958216785705	11.0427066530121
TRIM2	1383.34513875354	1710.44009881307	1703.06116370814	2437.95121788874	2919.13018252831	3074.94045006972	3437.20201676994	3207.37035560666	4014.0238683699
TRIM21	72.420951877082	87.853930249752	112.91013240054	86.4730782644939	131.728177169342	163.281279004816	160.446869887721	195.168382874971	192.14309576241
TRIM22	1.04957901271133	7.59231495985511	11.291013240054	3.9305944665679	5.91087974477818	10.2764441331703	43.8334232167486	41.3054778571366	57.4220745956629
TRIM23	459.715607567564	267.900256440602	270.04339999129	445.139823338815	283.722227749352	234.0745608111	435.026049283203	259.191873553532	216.437050399037
TRIM24	502.748347088729	495.669705236255	509.036513572432	655.426627300198	539.578879559036	477.283738629463	345.705111407564	300.497351410669	320.238492937351
TRIM25	1395.94008690607	1819.98635751955	2119.88773582013	1905.35566766879	2241.91224605515	3020.13274802615	1284.40200482284	1841.19167548187	1784.50139512675
TRIM26	387.294655690482	332.977241810788	386.717203471848	453.983660888593	461.048620092698	495.552972643988	490.438112594942	435.772791392792	399.745980839038
TRIM27	1134.59491274095	857.931590463628	955.972454324568	942.360023359655	843.566980719057	976.262192651174	744.341148963655	747.629149214173	756.425405731329
TRIM28	9009.58624511409	6539.15241328092	7770.09894469713	8806.49690234539	8398.51570593768	8029.32834938369	4643.86172381214	5019.64819658853	4593.76596765303
TRIM29	0	1.08461642283644	0	0.982648616641976	1.68882278422234	1.14182712590781	2.48113716321218	2.06527389285683	1.10427066530121
TRIM3	172.130958084659	119.307806512009	195.710896160935	172.946156528988	178.170803735456	242.067350692455	271.270996511199	256.093962714247	258.399335680483
TRIM31	1.04957901271133	4.33846569134578	3.76367108001799	1.96529723328395	0.844411392111168	2.28365425181561	0	3.09791083928525	3.31281199590363
TRIM32	328.518230978647	405.64654214083	365.076094761745	400.920635589926	466.115088445365	495.552972643988	471.416061010315	456.42553032136	460.480867430604
TRIM33	950.918585516468	895.893165262903	991.727329584739	1013.11072375788	733.793499744605	763.882347232322	981.703270910954	570.015594428486	676.917917829642
TRIM34	0	0	0	0	0	0	0.827045721070728	0	0
TRIM35	340.063600118472	260.307941480747	312.384699641493	279.072207126321	293.855164454686	364.24285316459	314.277374006877	261.257147446389	267.233501002893
TRIM36	234.056119834627	142.084751391574	150.546843200719	109.073996447259	81.0634936426721	101.622614205795	124.056858160609	90.8720512857006	98.2800892118077
TRIM37	621.350775525109	710.423756957871	620.064810432963	765.483272364099	771.792012389608	731.911187706904	868.398007124264	862.251850267727	966.236832138558
TRIM38	247.700646999875	212.584818875943	184.419882920881	197.512371945037	222.080196125237	219.230808174299	264.654630742633	210.657937071397	241.835275700965
TRIM39	151.139377830432	78.092382444224	112.91013240054	141.501400796444	100.484955661229	115.324539716688	122.402766718468	90.8720512857006	76.1946759057835
TRIM39-RPP21	0	0	0	0	0	0	0	0	0
TRIM4	384.145918652348	411.069624255012	338.730397201619	495.254902787556	452.604506171586	440.745270600413	1424.99977740486	1246.3927943391	1219.11481449254
TRIM40	0	0	0	0	0	0	0	0	0
TRIM41	1046.4302756732	754.893030294165	996.431918434762	941.377374743013	1164.4433097213	1008.23335217659	956.891899278832	887.035136982009	859.122577604341
TRIM42	0	0	0	0	0	0	0	0	0
TRIM43	0	0	0	0.982648616641976	0	0	1.65409144214146	3.09791083928525	2.20854133060242
TRIM43B	0	0	0	0	0	0	0	0	2.20854133060242
TRIM44	1712.9129487449	1966.40957460247	1435.84051702686	1931.88718031812	2037.56468916425	1808.65416743797	2268.58641289701	1657.38229901761	1771.25014714314
TRIM45	53.528529648278	36.8769583764391	49.8686418102383	101.212807514123	80.219082250561	78.7860716876386	109.997080902407	108.426879374984	111.531337195422
TRIM46	58.7764247118347	85.6846974040791	67.7460794403237	62.8895114650864	53.1979177030036	67.3678004285606	115.786400949902	115.655337999983	101.592901207711
TRIM47	295.981281584596	298.269516280022	460.108789532199	264.332477876691	284.566639141464	387.079395682746	491.265158316012	527.677479624921	706.733225792774
TRIM48	0	1.08461642283644	0.940917770004496	0	0	0	1.65409144214146	1.03263694642842	3.31281199590363
TRIM49	0	0	0.940917770004496	0	0	0	0	0	0
TRIM49L1	0	0	0	0	0	0	0	0	0
TRIM49L2	0	0	0	0	0	0	0	1.03263694642842	0
TRIM5	131.197376588917	180.04632619085	184.419882920881	152.310535579506	225.457841693682	221.514462426114	317.58555689116	272.616153857102	334.594011586267
TRIM50	0	0	0	0.982648616641976	0.844411392111168	0	0.827045721070728	1.03263694642842	1.10427066530121
TRIM52	185.775485249906	195.23095611056	174.069787450832	299.707828075803	282.877816357241	204.387055537497	378.786940250393	306.69317308924	311.404327614941
TRIM53P	0	0	0	0	0	0	0	0	0
TRIM54	4.19831605084533	1.08461642283644	1.88183554000899	2.94794584992593	5.06646835266701	12.5600983849859	5.78932004749509	14.4569172499978	4.41708266120484
TRIM55	0	0	0	0	0	0	0	0	1.10427066530121
TRIM56	158.486430919411	169.200161962485	112.91013240054	179.824696845482	158.7493417169	186.117821522972	329.16419698615	150.764994178549	176.683306448194
TRIM58	420.881184097245	400.223460026648	438.467680822095	462.827498438371	448.38244921103	747.896767469613	1066.06193446017	646.430728464189	892.250697563377
TRIM59	108.106638309267	92.1923959410978	78.0961749103732	129.709617396741	95.418487308562	122.175502472135	73.6070691752948	80.5456818214165	94.967277215904
TRIM6	19.9420012415153	52.0615882961493	36.6957930301754	55.0283225319506	58.2643860556706	49.0985664140357	115.786400949902	109.459516321412	93.8630065506028
TRIM6-TRIM34	0	0	0	0	0	0	0	0	0
TRIM60	0	0	0	0	0	0	0	0	0
TRIM61	1.04957901271133	0	0	0.982648616641976	0	1.14182712590781	2.48113716321218	5.16318473214208	3.31281199590363
TRIM62	256.097279101565	388.292679375447	392.362710091875	153.293184196148	213.636082204126	264.903893210611	257.211219252996	225.114854321395	253.982253019278
TRIM63	0	2.16923284567289	0.940917770004496	0.982648616641976	3.37764556844467	1.14182712590781	4.96227432642437	26.8485606071388	33.1281199590363
TRIM64	0	0	0	0	0	0	0	0	1.10427066530121
TRIM64B	0	1.08461642283644	0	0	0	1.14182712590781	0	0	1.10427066530121
TRIM64C	0	0	0	0	0	0	0	0	0
TRIM65	748.349836063181	719.100688340563	740.502284993539	702.593760899013	611.353847888486	634.85588200474	467.280832404961	528.710116571349	537.779814001689
TRIM66	160.585588944834	100.869327323789	111.969214630535	237.800965227358	205.191968283014	147.295699242107	246.459624879077	157.993452803548	153.493622476868
TRIM67	2.09915802542267	2.16923284567289	0.940917770004496	2.94794584992593	1.68882278422234	1.14182712590781	2.48113716321218	2.06527389285683	4.41708266120484
TRIM68	126.999060538071	88.9385466725884	96.9145303104631	157.223778662716	183.237272088123	163.281279004816	196.836881614833	174.515643946402	174.474765117591
TRIM69	3.148737038134	0	0	0	0.844411392111168	0	0.827045721070728	5.16318473214208	2.20854133060242
TRIM7	111.255375347401	100.869327323789	156.192349820746	99.2475102808395	71.7749683294493	110.757231213057	66.990703406729	78.4804079285596	80.6117585669883
TRIM71	0	0	0	0.982648616641976	0	0	0	0	0
TRIM72	0	0	0	0	0	0	0	0	0
TRIM73	0	0	0	0	0	0	0	0	0
TRIM74	0	0	0	0	0	0	0	0	0
TRIM77P	0	0	0	0	0	0	0	0	0
TRIM78P	32.5369493940513	31.4538762622569	37.6367108001798	34.3927015824692	40.5317468213361	36.5384680290498	64.5095662435168	44.4033886964219	61.8391572568677
TRIM8	1446.31987951622	1460.97832156069	1689.88831492808	686.871383032741	672.995879512601	770.733309987769	751.784560453292	738.335416696318	707.837496458075
TRIM9	191.023380313463	125.815505049028	111.969214630535	275.141612659753	251.634594849128	148.437526368015	1883.18310687805	1129.70481939269	1082.18525199519
TRIML1	0	1.08461642283644	0	0	1.68882278422234	1.14182712590781	1.65409144214146	1.03263694642842	2.20854133060242
TRIML2	10.4957901271133	2.16923284567289	29.1684508701394	0.982648616641976	20.265873410668	38.8221222808654	3.30818288428291	4.13054778571366	12.1469773183133
TRIO	985.554692935942	800.446920053296	572.078004162734	1305.94001151719	659.485297238822	1147.53626153735	962.681219326327	562.787135803487	670.292293837834
TRIOBP	1447.36945852893	1604.1476893751	1585.44644245758	1030.79839885743	949.118404732953	1091.58673236786	1167.78855815187	1289.76354608909	1197.02940118651
TRIP10	511.144979190419	458.792746859816	393.303627861879	501.150794487408	296.38839863102	335.697175016895	488.7840211528	518.383747107065	473.732115414219
TRIP11	379.947602601503	467.469678242508	445.054105212127	490.341659704346	569.133278282927	601.742895353414	631.862930898036	603.059976714195	728.818639098798
TRIP12	2951.41618374427	2841.69502783148	2289.25293442094	3163.14589697052	2486.79154976739	2612.50046407706	3811.85372841498	2317.23730778537	2634.78980740869
TRIP13	1441.07198445266	946.870137136216	984.199987424703	1268.59936408479	957.562518654065	1045.91364733155	194.355744451621	246.800230196391	248.460899692772
TRIP4	364.203917410833	327.554159696606	347.198657131659	369.475879857383	369.852189744692	417.908728082257	417.658089140718	356.259746517804	378.764838198315
TRIP6	1104.15712137232	938.193205753524	1401.9674773067	1091.72261308923	922.941651577507	1591.70701351548	1363.79839404563	1526.2374068212	1616.65225400097
TRIT1	489.103819923481	504.346636618947	460.108789532199	501.150794487408	525.223885893147	489.843837014449	402.771266161444	434.740154446363	398.641710173737
TRMT1	1099.95880532148	836.239262006899	1300.34835814621	967.908887392346	908.586657911617	1072.17567122743	658.328393972299	745.563875321316	645.998339201208
TRMT11	298.080439610019	314.538762622569	246.520455741178	232.887722144148	190.836974617124	250.06014057381	237.362121947299	176.580917839259	175.579035782892
TRMT112	3091.01019243488	2934.97204019542	3693.10224726765	2705.23164161536	2970.63927744709	3129.7481521133	1989.87200489617	2767.46701642816	2489.02607958893
TRMT12	321.171177889668	340.569556770644	353.785081521691	276.124261276395	342.831025197134	365.384680290498	325.856014101867	387.238854910656	340.115364912773
TRMT1L	497.500452025172	478.315842470872	476.104391622275	762.535326514173	829.211987053167	651.983288893357	631.862930898036	519.416384053493	574.220745956629
TRMT2A	878.497633639386	687.646812078306	903.281059204316	810.68510872963	783.613771879164	781.009754120939	909.750293177801	930.405888732003	843.662788290124
TRMT2B	187.874643275329	189.807873996378	200.415485010958	214.217398427951	228.835487262127	290.024089980583	176.987784309136	187.939924249972	206.498614411326
TRMT5	297.030860597307	280.915653514639	231.465771421106	291.846639142667	292.166341670464	229.507252307469	215.85893319946	197.233656767827	198.768719754218
TRMT6	1314.07292391459	1072.68564218524	1182.73363689565	891.262295294272	877.343436403504	910.036219348522	471.416061010315	490.502549553498	440.603995455183
TRMT61A	533.186138457357	337.315707502134	461.990625072208	368.493231240741	336.920145452356	440.745270600413	325.856014101867	354.194472624947	283.797560982411
TRMT61B	248.750226012586	258.138708635074	258.752386751236	243.69685692721	280.344582180908	292.307744232398	243.151441994794	255.061325767819	261.712147676387
TRMU	388.344234703193	255.969475789401	401.77188779192	283.985450209531	250.790183457017	298.016879861937	185.258241519843	228.21276516068	179.996118444097
TRNAU1AP	267.64264824139	242.954078715364	261.57514006125	293.811936375951	285.411050533575	286.598608602859	280.368499442977	318.052179499952	291.527455639519
TRNP1	737.854045936067	839.493111275408	1051.94606686503	409.764473139704	444.160392250474	517.247688036236	299.390551027603	409.956867732081	442.812536785785
TRNT1	339.014021105761	345.992638884826	367.898848071758	379.302366023803	437.405101113585	364.24285316459	414.349906256435	304.627899196383	321.342763602652
TRO	56.677266686412	70.5000674843689	31.0502864101484	54.0456739153087	57.4199746635594	36.5384680290498	208.415521709823	184.842013410686	150.180810480965
TROAP	798.729628673325	539.054362149713	606.8919616529	896.175538377482	565.755632714483	569.771735827995	61.2013833592339	64.0234906785618	67.3605105833738
TROVE2	638.144039728491	613.892895325428	552.318730992639	681.958139949531	531.979177030036	528.665959295314	795.61798367004	625.77798953562	681.335000490846
TRPA1	23.0907382796493	20.6077120338924	15.0546843200719	20.6356209494815	35.4652784686691	26.2620238958795	30.6006916796169	29.9464714464241	35.3366612896387
TRPC1	100.759585220288	114.969340820663	76.2143393703642	110.056645063901	101.32936705334	74.2187631840074	157.138687003438	151.797631124977	149.076539815663
TRPC2	0	0	0	0	0	0	0	0	0
TRPC3	18.892422228804	23.8615613024018	6.58642439003147	25.5488640326914	10.9773480974452	13.7019255108937	9.92454865284873	10.3263694642842	20.981142640723
TRPC4	0	1.08461642283644	3.76367108001799	0	1.68882278422234	1.14182712590781	0	1.03263694642842	3.31281199590363
TRPC4AP	1850.40779941008	2041.24810777819	2124.59232467015	1746.16659177279	2075.56320180925	2289.36338744515	2326.47961337196	2512.40569066034	2468.0449369482
TRPC5	0	0	0	0	0	0	0	0	0
TRPC6	0	0	0	0	0.844411392111168	0	1.65409144214146	0	2.20854133060242
TRPC7	0	0	0	0	0	0	0	0	0
TRPM1	0	0	0	0	0	2.28365425181561	2.48113716321218	5.16318473214208	7.72989465710847
TRPM2	189.973801300751	163.777079848303	266.279728911272	124.796374313531	196.747854361902	245.492832070178	117.440492392043	181.744102571401	130.303938505543
TRPM3	104.957901271133	134.492436431719	54.5732306602608	134.622860479951	172.259923990678	99.3389599539791	267.962813626916	109.459516321412	133.616750501446
TRPM4	123.850323499937	161.60784700263	152.428678740728	127.744320163457	133.416999953565	148.437526368015	263.000539300491	408.924230785653	485.879092732532
TRPM5	0	0	0	0	0	0	0	0	1.10427066530121
TRPM6	5.24789506355667	9.761547805528	13.1728487800629	3.9305944665679	10.132936705334	11.4182712590781	7.44341148963655	10.3263694642842	9.93843598771089
TRPM7	1025.43869541897	1188.73959942874	1047.241478015	1257.79022930173	1149.2439046633	1208.05309921046	1423.34568596272	1464.27919003549	1591.25402869904
TRPM8	38.8344234703193	131.23858716321	44.2231351902113	34.3927015824692	103.018189837563	35.396640903142	317.58555689116	69.1866754107039	96.0715478812052
TRPS1	386.245076677771	506.51586946462	350.021410441673	605.311547851457	455.982151740031	460.156331740846	722.010914494745	568.982957482057	655.936775188919
TRPT1	243.502330949029	404.561925717994	507.154678032423	248.61010001042	322.565151786466	337.980829268711	448.258780820334	636.104358999904	527.841378013978
TRPV1	104.957901271133	48.80773902764	79.0370926803777	130.692266013383	67.5529113688934	71.9351089321918	193.52869873055	140.438624714265	112.635607860723
TRPV2	489.103819923481	796.10845436195	1034.06862923494	323.29139487521	385.896006194804	624.57943787157	481.340609663164	905.622602017721	885.62507357157
TRPV3	0	1.08461642283644	0.940917770004496	0.982648616641976	0.844411392111168	2.28365425181561	9.09750293177801	3.09791083928525	7.72989465710847
TRPV4	611.904564410707	889.385466725884	847.766910774051	400.920635589926	417.983639095028	461.298158866754	330.818288428291	369.684026821373	367.722131545303
TRPV5	0	0	0	0	0	0	0.827045721070728	0	0
TRPV6	0	0	0	0	0	0	0	0	0
TRRAP	1412.73335110945	1356.85514496839	996.431918434762	1653.79762180845	901.831366774727	968.26940276982	1129.74445498261	830.240104928447	893.354968228679
TRUB1	655.986882944583	496.754321659092	481.749898242302	531.612901603309	488.914196032366	482.992874259002	428.409683514637	382.075670178514	411.892958157351
TRUB2	1208.06544363074	1171.38573666336	1391.61738183665	1090.73996447259	1107.86774644985	1153.24539716688	785.693435017191	883.937226142724	895.563509559281
TRY6	0	0	0	0	0	0	0	0	0
TSC1	500.649189063306	427.338870597559	446.935940752136	611.207439551309	612.198259280597	559.495291694825	812.985943812525	568.982957482057	572.012204626027
TSC2	1854.60611546093	2033.65579281833	1976.86823477945	1944.66161233447	1962.41207526635	1961.65900230961	2834.28568610938	2926.49310617813	2723.13146063278
TSC22D1	1991.0513871134	1912.17875346065	2073.78276508991	2226.68176531072	2126.22788533592	1704.74789898035	2225.58003540133	2565.07017492819	2953.92402968074
TSC22D1-AS1	56.677266686412	71.5846839072053	47.9868062702293	88.4383754977778	56.5755632714483	76.502417435823	79.3963892227899	48.5339364821356	78.4032172363859
TSC22D2	299.13001862273	295.015667011513	221.115675951057	271.211018193185	283.722227749352	279.747645847413	258.865310695138	259.191873553532	238.522463705061
TSC22D3	26.2394753177833	33.6231091079298	42.3412996502023	51.0977280653827	97.1073100927843	89.0625158208089	157.965732724509	139.405987767836	132.512479836145
TSC22D4	621.350775525109	696.323743460997	800.721022273826	578.780035202124	732.104676960383	816.406395024081	914.712567504225	1186.49985144625	1193.71658919061
TSEN15	815.522892876706	665.954483621577	646.410507993089	823.459540745976	796.279942760831	952.28382300711	568.18041037559	536.971212142776	575.32501662193
TSEN2	250.849384038009	231.023298064163	267.220646681277	239.766262460642	192.525797401346	198.677919907958	204.28029310447	169.35245921426	165.640599795181
TSEN34	890.043002779211	694.154510615324	850.589664084065	845.077810312099	616.420316241153	729.627533455088	489.611066873871	626.810626482049	611.76594857687
TSEN54	308.576229737132	219.092517412962	271.925235531299	249.592748627062	220.391373341015	277.463991595597	191.047561567338	245.767593249963	215.332779733736
TSFM	736.804466923356	608.469813211245	666.169781163183	606.294196468099	553.933873224926	616.586647990215	326.683059822937	426.479058874936	356.679424892291
TSG1	1.04957901271133	1.08461642283644	0	0	0	0	2.48113716321218	1.03263694642842	0
TSG101	1126.19828063926	1239.71657130206	1208.13841668577	947.273266442865	1104.49010088141	1066.46653559789	1103.27899190835	1146.22701053554	1056.78702669326
TSGA10	6.297474076268	6.50769853701867	8.46825993004047	11.7917833997037	6.75529113688934	9.13461700726245	22.3302344689097	19.6201019821399	17.6683306448194
TSGA10IP	2.09915802542267	2.16923284567289	0	0.982648616641976	0	1.14182712590781	0	0	0
TSGA13	0	0	0	2.94794584992593	0	1.14182712590781	0.827045721070728	0	0
TSHB	0	0	0	0	0	0	0	0	0
TSHR	0	0	0	0	0	0	8.27045721070728	0	1.10427066530121
TSHZ1	503.79792610144	539.054362149713	438.467680822095	651.49603283363	564.911221322371	364.24285316459	938.696893415276	853.9907546963	788.449255025064
